#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A96094
#Date Time: 2019-09-18 19:33:57.381
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V
#Channel 2: Range: 5 V/div Offset: 0 V
#Math 1: Function: C1/10

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
-0.050268750000000001,-0.018705428679495567,-0.1317684820068839,-0.0018705428679495566
-0.050256250000000002,-0.018705428679495567,-0.15416229761735578,-0.0018705428679495566
-0.050243750000000004,-0.018705428679495567,-0.16909150802433023,-0.0018705428679495566
-0.050231249999999998,-0.015014531493240391,-0.19148532363480891,-0.0015014531493240391
-0.05021875,-0.018705428679495567,-0.20641453404179017,-0.0018705428679495566
-0.050206250000000001,-0.015014531493240391,-0.22507604705051673,-0.0015014531493240391
-0.050193750000000002,-0.018705428679495567,-0.24746986266098861,-0.0018705428679495566
-0.050181250000000004,-0.018705428679495567,-0.2698636782714503,-0.0018705428679495566
-0.050168749999999998,-0.018705428679495567,-0.29598979648367768,-0.0018705428679495566
-0.050156249999999999,-0.018705428679495567,-0.32584821729764019,-0.0018705428679495566
-0.050143750000000001,-0.018705428679495567,-0.35197433550985735,-0.0018705428679495566
-0.050131250000000002,-0.018705428679495567,-0.37810045372207457,-0.0018705428679495566
-0.050118750000000004,-0.018705428679495567,-0.39676196673079261,-0.0018705428679495566
-0.050106249999999998,-0.015014531493240391,-0.41915578234127299,-0.0015014531493240391
-0.050093749999999999,-0.018705428679495567,-0.44154959795174487,-0.0018705428679495566
-0.050081250000000001,-0.015014531493240391,-0.46394341356221674,-0.0015014531493240391
-0.050068750000000002,-0.015014531493240391,-0.48633722917268862,-0.0015014531493240391
-0.050056250000000004,-0.011323634306985214,-0.50126643957966988,-0.0011323634306985215
-0.050043749999999998,-0.015014531493240391,-0.51619564998665113,-0.0015014531493240391
-0.050031249999999999,-0.011323634306985214,-0.53485716299537767,-0.0011323634306985215
-0.050018750000000001,-0.0076327371207300376,-0.54605407080061363,-0.00076327371207300372
