
Label=dB(v(Out4)/(V(Vid1)-V(Vid2))) vs F
LabelX=F
LabelY=dB(v(Out4)/(V(Vid1)-V(Vid2)))
Data Point Count=1001
F,F,F,dB(v(Out4)/(V(Vid1)-V(Vid2))),dB(v(Out4)/(V(Vid1)-V(Vid2)))
2.3120647901756674E+004, 2.3120647901756674E+004, 0.0000000000000000E+000, 3.5986334364630764E+001, 0.0000000000000000E+000
2.3442288153199959E+004, 2.3442288153199959E+004, 0.0000000000000000E+000, 3.5875321948506809E+001, 0.0000000000000000E+000
2.3768402866249515E+004, 2.3768402866249515E+004, 0.0000000000000000E+000, 3.5764076561739877E+001, 0.0000000000000000E+000
2.4099054286866711E+004, 2.4099054286866711E+004, 0.0000000000000000E+000, 3.5652603459766809E+001, 0.0000000000000000E+000
2.4434305526940494E+004, 2.4434305526940494E+004, 0.0000000000000000E+000, 3.5540907793751984E+001, 0.0000000000000000E+000
2.4774220576333642E+004, 2.4774220576333642E+004, 0.0000000000000000E+000, 3.5428994611311978E+001, 0.0000000000000000E+000
2.5118864315096602E+004, 2.5118864315096602E+004, 0.0000000000000000E+000, 3.5316868857300875E+001, 0.0000000000000000E+000
2.5468302525851224E+004, 2.5468302525851224E+004, 0.0000000000000000E+000, 3.5204535374635377E+001, 0.0000000000000000E+000
2.5822601906346790E+004, 2.5822601906346790E+004, 0.0000000000000000E+000, 3.5091998905162740E+001, 0.0000000000000000E+000
2.6181830082190696E+004, 2.6181830082190696E+004, 0.0000000000000000E+000, 3.4979264090597994E+001, 0.0000000000000000E+000
2.6546055619756251E+004, 2.6546055619756251E+004, 0.0000000000000000E+000, 3.4866335473474720E+001, 0.0000000000000000E+000
2.6915348039270029E+004, 2.6915348039270029E+004, 0.0000000000000000E+000, 3.4753217498144693E+001, 0.0000000000000000E+000
2.7289777828081296E+004, 2.7289777828081296E+004, 0.0000000000000000E+000, 3.4639914511818937E+001, 0.0000000000000000E+000
2.7669416454116017E+004, 2.7669416454116017E+004, 0.0000000000000000E+000, 3.4526430765627239E+001, 0.0000000000000000E+000
2.8054336379518052E+004, 2.8054336379518052E+004, 0.0000000000000000E+000, 3.4412770415703207E+001, 0.0000000000000000E+000
2.8444611074480090E+004, 2.8444611074480090E+004, 0.0000000000000000E+000, 3.4298937524307689E+001, 0.0000000000000000E+000
2.8840315031267008E+004, 2.8840315031267008E+004, 0.0000000000000000E+000, 3.4184936060957348E+001, 0.0000000000000000E+000
2.9241523778434319E+004, 2.9241523778434319E+004, 0.0000000000000000E+000, 3.4070769903577727E+001, 0.0000000000000000E+000
2.9648313895244406E+004, 2.9648313895244406E+004, 0.0000000000000000E+000, 3.3956442839677948E+001, 0.0000000000000000E+000
3.0060763026283304E+004, 3.0060763026283304E+004, 0.0000000000000000E+000, 3.3841958567532828E+001, 0.0000000000000000E+000
3.0478949896280843E+004, 3.0478949896280843E+004, 0.0000000000000000E+000, 3.3727320697363609E+001, 0.0000000000000000E+000
3.0902954325136932E+004, 3.0902954325136932E+004, 0.0000000000000000E+000, 3.3612532752551864E+001, 0.0000000000000000E+000
3.1332857243156901E+004, 3.1332857243156901E+004, 0.0000000000000000E+000, 3.3497598170832973E+001, 0.0000000000000000E+000
3.1768740706498767E+004, 3.1768740706498767E+004, 0.0000000000000000E+000, 3.3382520305520977E+001, 0.0000000000000000E+000
3.2210687912835423E+004, 3.2210687912835423E+004, 0.0000000000000000E+000, 3.3267302426708696E+001, 0.0000000000000000E+000
3.2658783217234675E+004, 3.2658783217234675E+004, 0.0000000000000000E+000, 3.3151947722475882E+001, 0.0000000000000000E+000
3.3113112148260225E+004, 3.3113112148260225E+004, 0.0000000000000000E+000, 3.3036459300117727E+001, 0.0000000000000000E+000
3.3573761424296601E+004, 3.3573761424296601E+004, 0.0000000000000000E+000, 3.2920840187325894E+001, 0.0000000000000000E+000
3.4040818970101238E+004, 3.4040818970101238E+004, 0.0000000000000000E+000, 3.2805093333411385E+001, 0.0000000000000000E+000
3.4514373933586794E+004, 3.4514373933586794E+004, 0.0000000000000000E+000, 3.2689221610483230E+001, 0.0000000000000000E+000
3.4994516702836918E+004, 3.4994516702836918E+004, 0.0000000000000000E+000, 3.2573227814642856E+001, 0.0000000000000000E+000
3.5481338923358759E+004, 3.5481338923358759E+004, 0.0000000000000000E+000, 3.2457114667154165E+001, 0.0000000000000000E+000
3.5974933515575460E+004, 3.5974933515575460E+004, 0.0000000000000000E+000, 3.2340884815617542E+001, 0.0000000000000000E+000
3.6475394692562026E+004, 3.6475394692562026E+004, 0.0000000000000000E+000, 3.2224540835112350E+001, 0.0000000000000000E+000
3.6982817978027888E+004, 3.6982817978027888E+004, 0.0000000000000000E+000, 3.2108085229351516E+001, 0.0000000000000000E+000
3.7497300224549639E+004, 3.7497300224549639E+004, 0.0000000000000000E+000, 3.1991520431795173E+001, 0.0000000000000000E+000
3.8018939632057431E+004, 3.8018939632057431E+004, 0.0000000000000000E+000, 3.1874848806763456E+001, 0.0000000000000000E+000
3.8547835766578515E+004, 3.8547835766578515E+004, 0.0000000000000000E+000, 3.1758072650549213E+001, 0.0000000000000000E+000
3.9084089579241561E+004, 3.9084089579241561E+004, 0.0000000000000000E+000, 3.1641194192476931E+001, 0.0000000000000000E+000
3.9627803425545324E+004, 3.9627803425545324E+004, 0.0000000000000000E+000, 3.1524215595968414E+001, 0.0000000000000000E+000
4.0179081084895392E+004, 4.0179081084895392E+004, 0.0000000000000000E+000, 3.1407138959594256E+001, 0.0000000000000000E+000
4.0738027780412696E+004, 4.0738027780412696E+004, 0.0000000000000000E+000, 3.1289966318092375E+001, 0.0000000000000000E+000
4.1304750199017581E+004, 4.1304750199017581E+004, 0.0000000000000000E+000, 3.1172699643375793E+001, 0.0000000000000000E+000
4.1879356511793303E+004, 4.1879356511793303E+004, 0.0000000000000000E+000, 3.1055340845505771E+001, 0.0000000000000000E+000
4.2461956394632783E+004, 4.2461956394632783E+004, 0.0000000000000000E+000, 3.0937891773675400E+001, 0.0000000000000000E+000
4.3052661049172588E+004, 4.3052661049172588E+004, 0.0000000000000000E+000, 3.0820354217135648E+001, 0.0000000000000000E+000
4.3651583224018141E+004, 4.3651583224018141E+004, 0.0000000000000000E+000, 3.0702729906127768E+001, 0.0000000000000000E+000
4.4258837236264226E+004, 4.4258837236264226E+004, 0.0000000000000000E+000, 3.0585020512780936E+001, 0.0000000000000000E+000
4.4874538993314811E+004, 4.4874538993314811E+004, 0.0000000000000000E+000, 3.0467227651974600E+001, 0.0000000000000000E+000
4.5498806015006478E+004, 4.5498806015006478E+004, 0.0000000000000000E+000, 3.0349352882216898E+001, 0.0000000000000000E+000
4.6131757456039588E+004, 4.6131757456039588E+004, 0.0000000000000000E+000, 3.0231397706460669E+001, 0.0000000000000000E+000
4.6773514128721494E+004, 4.6773514128721494E+004, 0.0000000000000000E+000, 3.0113363572911531E+001, 0.0000000000000000E+000
4.7424198526026164E+004, 4.7424198526026164E+004, 0.0000000000000000E+000, 2.9995251875817694E+001, 0.0000000000000000E+000
4.8083934844974581E+004, 4.8083934844974581E+004, 0.0000000000000000E+000, 2.9877063956229328E+001, 0.0000000000000000E+000
4.8752849010340389E+004, 4.8752849010340389E+004, 0.0000000000000000E+000, 2.9758801102735262E+001, 0.0000000000000000E+000
4.9431068698685325E+004, 4.9431068698685325E+004, 0.0000000000000000E+000, 2.9640464552167309E+001, 0.0000000000000000E+000
5.0118723362729041E+004, 5.0118723362729041E+004, 0.0000000000000000E+000, 2.9522055490312020E+001, 0.0000000000000000E+000
5.0815944256057897E+004, 5.0815944256057897E+004, 0.0000000000000000E+000, 2.9403575052545492E+001, 0.0000000000000000E+000
5.1522864458177522E+004, 5.1522864458177522E+004, 0.0000000000000000E+000, 2.9285024324487722E+001, 0.0000000000000000E+000
5.2239618899913883E+004, 5.2239618899913883E+004, 0.0000000000000000E+000, 2.9166404342621814E+001, 0.0000000000000000E+000
5.2966344389167716E+004, 5.2966344389167716E+004, 0.0000000000000000E+000, 2.9047716094870548E+001, 0.0000000000000000E+000
5.3703179637027235E+004, 5.3703179637027235E+004, 0.0000000000000000E+000, 2.8928960521173298E+001, 0.0000000000000000E+000
5.4450265284244109E+004, 5.4450265284244109E+004, 0.0000000000000000E+000, 2.8810138514020963E+001, 0.0000000000000000E+000
5.5207743928077754E+004, 5.5207743928077754E+004, 0.0000000000000000E+000, 2.8691250918963014E+001, 0.0000000000000000E+000
5.5975760149513066E+004, 5.5975760149513066E+004, 0.0000000000000000E+000, 2.8572298535116630E+001, 0.0000000000000000E+000
5.6754460540856795E+004, 5.6754460540856795E+004, 0.0000000000000000E+000, 2.8453282115612197E+001, 0.0000000000000000E+000
5.7543993733717813E+004, 5.7543993733717813E+004, 0.0000000000000000E+000, 2.8334202368043961E+001, 0.0000000000000000E+000
5.8344510427376626E+004, 5.8344510427376626E+004, 0.0000000000000000E+000, 2.8215059954878491E+001, 0.0000000000000000E+000
5.9156163417549578E+004, 5.9156163417549578E+004, 0.0000000000000000E+000, 2.8095855493853129E+001, 0.0000000000000000E+000
5.9979107625553159E+004, 5.9979107625553159E+004, 0.0000000000000000E+000, 2.7976589558329255E+001, 0.0000000000000000E+000
6.0813500127874046E+004, 6.0813500127874046E+004, 0.0000000000000000E+000, 2.7857262677633216E+001, 0.0000000000000000E+000
6.1659500186150508E+004, 6.1659500186150508E+004, 0.0000000000000000E+000, 2.7737875337379180E+001, 0.0000000000000000E+000
6.2517269277570907E+004, 6.2517269277570907E+004, 0.0000000000000000E+000, 2.7618427979740979E+001, 0.0000000000000000E+000
6.3386971125695061E+004, 6.3386971125695061E+004, 0.0000000000000000E+000, 2.7498921003735358E+001, 0.0000000000000000E+000
6.4268771731704372E+004, 6.4268771731704372E+004, 0.0000000000000000E+000, 2.7379354765443075E+001, 0.0000000000000000E+000
6.5162839406086714E+004, 6.5162839406086714E+004, 0.0000000000000000E+000, 2.7259729578227940E+001, 0.0000000000000000E+000
6.6069344800762090E+004, 6.6069344800762090E+004, 0.0000000000000000E+000, 2.7140045712925385E+001, 0.0000000000000000E+000
6.6988460941655168E+004, 6.6988460941655168E+004, 0.0000000000000000E+000, 2.7020303397998617E+001, 0.0000000000000000E+000
6.7920363261721024E+004, 6.7920363261721024E+004, 0.0000000000000000E+000, 2.6900502819685542E+001, 0.0000000000000000E+000
6.8865229634430216E+004, 6.8865229634430216E+004, 0.0000000000000000E+000, 2.6780644122102384E+001, 0.0000000000000000E+000
6.9823240407719786E+004, 6.9823240407719786E+004, 0.0000000000000000E+000, 2.6660727407327162E+001, 0.0000000000000000E+000
7.0794578438416487E+004, 7.0794578438416487E+004, 0.0000000000000000E+000, 2.6540752735471791E+001, 0.0000000000000000E+000
7.1779429127138908E+004, 7.1779429127138908E+004, 0.0000000000000000E+000, 2.6420720124706204E+001, 0.0000000000000000E+000
7.2777980453685188E+004, 7.2777980453685188E+004, 0.0000000000000000E+000, 2.6300629551276685E+001, 0.0000000000000000E+000
7.3790423012912928E+004, 7.3790423012912928E+004, 0.0000000000000000E+000, 2.6180480949486522E+001, 0.0000000000000000E+000
7.4816950051118314E+004, 7.4816950051118314E+004, 0.0000000000000000E+000, 2.6060274211663796E+001, 0.0000000000000000E+000
7.5857757502921304E+004, 7.5857757502921304E+004, 0.0000000000000000E+000, 2.5940009188078925E+001, 0.0000000000000000E+000
7.6913044028663935E+004, 7.6913044028663935E+004, 0.0000000000000000E+000, 2.5819685686874635E+001, 0.0000000000000000E+000
7.7983011052328889E+004, 7.7983011052328889E+004, 0.0000000000000000E+000, 2.5699303473938908E+001, 0.0000000000000000E+000
7.9067862799985582E+004, 7.9067862799985582E+004, 0.0000000000000000E+000, 2.5578862272762578E+001, 0.0000000000000000E+000
8.0167806338771028E+004, 8.0167806338771028E+004, 0.0000000000000000E+000, 2.5458361764274141E+001, 0.0000000000000000E+000
8.1283051616413097E+004, 8.1283051616413097E+004, 0.0000000000000000E+000, 2.5337801586657825E+001, 0.0000000000000000E+000
8.2413811501303455E+004, 8.2413811501303455E+004, 0.0000000000000000E+000, 2.5217181335125552E+001, 0.0000000000000000E+000
8.3560301823128073E+004, 8.3560301823128073E+004, 0.0000000000000000E+000, 2.5096500561669195E+001, 0.0000000000000000E+000
8.4722741414062970E+004, 8.4722741414062970E+004, 0.0000000000000000E+000, 2.4975758774811347E+001, 0.0000000000000000E+000
8.5901352150542953E+004, 8.5901352150542953E+004, 0.0000000000000000E+000, 2.4854955439301865E+001, 0.0000000000000000E+000
8.7096358995611503E+004, 8.7096358995611503E+004, 0.0000000000000000E+000, 2.4734089975791736E+001, 0.0000000000000000E+000
8.8307990041859768E+004, 8.8307990041859768E+004, 0.0000000000000000E+000, 2.4613161760515180E+001, 0.0000000000000000E+000
8.9536476554962937E+004, 8.9536476554962937E+004, 0.0000000000000000E+000, 2.4492170124884485E+001, 0.0000000000000000E+000
9.0782053017822182E+004, 9.0782053017822182E+004, 0.0000000000000000E+000, 2.4371114355128647E+001, 0.0000000000000000E+000
9.2044957175320800E+004, 9.2044957175320800E+004, 0.0000000000000000E+000, 2.4249993691856304E+001, 0.0000000000000000E+000
9.3325430079702826E+004, 9.3325430079702826E+004, 0.0000000000000000E+000, 2.4128807329617651E+001, 0.0000000000000000E+000
9.4623716136583083E+004, 9.4623716136583083E+004, 0.0000000000000000E+000, 2.4007554416433724E+001, 0.0000000000000000E+000
9.5940063151597162E+004, 9.5940063151597162E+004, 0.0000000000000000E+000, 2.3886234053293528E+001, 0.0000000000000000E+000
9.7274722377700426E+004, 9.7274722377700426E+004, 0.0000000000000000E+000, 2.3764845293652371E+001, 0.0000000000000000E+000
9.8627948563125028E+004, 9.8627948563125028E+004, 0.0000000000000000E+000, 2.3643387142870477E+001, 0.0000000000000000E+000
1.0000000000000405E+005, 1.0000000000000405E+005, 0.0000000000000000E+000, 2.3521858557643121E+001, 0.0000000000000000E+000
1.0139113857367205E+005, 1.0139113857367205E+005, 0.0000000000000000E+000, 2.3400258445417776E+001, 0.0000000000000000E+000
1.0280162981265153E+005, 1.0280162981265153E+005, 0.0000000000000000E+000, 2.3278585663765412E+001, 0.0000000000000000E+000
1.0423174293933465E+005, 1.0423174293933465E+005, 0.0000000000000000E+000, 2.3156839019733681E+001, 0.0000000000000000E+000
1.0568175092137016E+005, 1.0568175092137016E+005, 0.0000000000000000E+000, 2.3035017269184284E+001, 0.0000000000000000E+000
1.0715193052376503E+005, 1.0715193052376503E+005, 0.0000000000000000E+000, 2.2913119116091785E+001, 0.0000000000000000E+000
1.0864256236171100E+005, 1.0864256236171100E+005, 0.0000000000000000E+000, 2.2791143211829187E+001, 0.0000000000000000E+000
1.1015393095414601E+005, 1.1015393095414601E+005, 0.0000000000000000E+000, 2.2669088154432128E+001, 0.0000000000000000E+000
1.1168632477806069E+005, 1.1168632477806069E+005, 0.0000000000000000E+000, 2.2546952487812419E+001, 0.0000000000000000E+000
1.1324003632356036E+005, 1.1324003632356036E+005, 0.0000000000000000E+000, 2.2424734700988598E+001, 0.0000000000000000E+000
1.1481536214969300E+005, 1.1481536214969300E+005, 0.0000000000000000E+000, 2.2302433227259591E+001, 0.0000000000000000E+000
1.1641260294105393E+005, 1.1641260294105393E+005, 0.0000000000000000E+000, 2.2180046443371808E+001, 0.0000000000000000E+000
1.1803206356517784E+005, 1.1803206356517784E+005, 0.0000000000000000E+000, 2.2057572668651741E+001, 0.0000000000000000E+000
1.1967405313072930E+005, 1.1967405313072930E+005, 0.0000000000000000E+000, 2.1935010164131615E+001, 0.0000000000000000E+000
1.2133888504650275E+005, 1.2133888504650275E+005, 0.0000000000000000E+000, 2.1812357131633611E+001, 0.0000000000000000E+000
1.2302687708124326E+005, 1.2302687708124326E+005, 0.0000000000000000E+000, 2.1689611712853399E+001, 0.0000000000000000E+000
1.2473835142429949E+005, 1.2473835142429949E+005, 0.0000000000000000E+000, 2.1566771988395622E+001, 0.0000000000000000E+000
1.2647363474712041E+005, 1.2647363474712041E+005, 0.0000000000000000E+000, 2.1443835976816651E+001, 0.0000000000000000E+000
1.2823305826560751E+005, 1.2823305826560751E+005, 0.0000000000000000E+000, 2.1320801633614703E+001, 0.0000000000000000E+000
1.3001695780333447E+005, 1.3001695780333447E+005, 0.0000000000000000E+000, 2.1197666850242648E+001, 0.0000000000000000E+000
1.3182567385564625E+005, 1.3182567385564625E+005, 0.0000000000000000E+000, 2.1074429453044566E+001, 0.0000000000000000E+000
1.3365955165464984E+005, 1.3365955165464984E+005, 0.0000000000000000E+000, 2.0951087202233335E+001, 0.0000000000000000E+000
1.3551894123510932E+005, 1.3551894123510932E+005, 0.0000000000000000E+000, 2.0827637790810126E+001, 0.0000000000000000E+000
1.3740419750125732E+005, 1.3740419750125732E+005, 0.0000000000000000E+000, 2.0704078843462121E+001, 0.0000000000000000E+000
1.3931568029453620E+005, 1.3931568029453620E+005, 0.0000000000000000E+000, 2.0580407915484699E+001, 0.0000000000000000E+000
1.4125375446228142E+005, 1.4125375446228142E+005, 0.0000000000000000E+000, 2.0456622491636981E+001, 0.0000000000000000E+000
1.4321878992736043E+005, 1.4321878992736043E+005, 0.0000000000000000E+000, 2.0332719985026380E+001, 0.0000000000000000E+000
1.4521116175878039E+005, 1.4521116175878039E+005, 0.0000000000000000E+000, 2.0208697735942124E+001, 0.0000000000000000E+000
1.4723125024327816E+005, 1.4723125024327816E+005, 0.0000000000000000E+000, 2.0084553010693877E+001, 0.0000000000000000E+000
1.4927944095790599E+005, 1.4927944095790599E+005, 0.0000000000000000E+000, 1.9960283000454602E+001, 0.0000000000000000E+000
1.5135612484362730E+005, 1.5135612484362730E+005, 0.0000000000000000E+000, 1.9835884820046996E+001, 0.0000000000000000E+000
1.5346169827993601E+005, 1.5346169827993601E+005, 0.0000000000000000E+000, 1.9711355506764498E+001, 0.0000000000000000E+000
1.5559656316051414E+005, 1.5559656316051414E+005, 0.0000000000000000E+000, 1.9586692019162101E+001, 0.0000000000000000E+000
1.5776112696994166E+005, 1.5776112696994166E+005, 0.0000000000000000E+000, 1.9461891235847663E+001, 0.0000000000000000E+000
1.5995580286147379E+005, 1.5995580286147379E+005, 0.0000000000000000E+000, 1.9336949954258841E+001, 0.0000000000000000E+000
1.6218100973590001E+005, 1.6218100973590001E+005, 0.0000000000000000E+000, 1.9211864889444495E+001, 0.0000000000000000E+000
1.6443717232150029E+005, 1.6443717232150029E+005, 0.0000000000000000E+000, 1.9086632672841791E+001, 0.0000000000000000E+000
1.6672472125511352E+005, 1.6672472125511352E+005, 0.0000000000000000E+000, 1.8961249851053971E+001, 0.0000000000000000E+000
1.6904409316433375E+005, 1.6904409316433375E+005, 0.0000000000000000E+000, 1.8835712884624144E+001, 0.0000000000000000E+000
1.7139573075084999E+005, 1.7139573075084999E+005, 0.0000000000000000E+000, 1.8710018146822168E+001, 0.0000000000000000E+000
1.7378008287494513E+005, 1.7378008287494513E+005, 0.0000000000000000E+000, 1.8584161922420826E+001, 0.0000000000000000E+000
1.7619760464117062E+005, 1.7619760464117062E+005, 0.0000000000000000E+000, 1.8458140406502139E+001, 0.0000000000000000E+000
1.7864875748521290E+005, 1.7864875748521290E+005, 0.0000000000000000E+000, 1.8331949703253891E+001, 0.0000000000000000E+000
1.8113400926196820E+005, 1.8113400926196820E+005, 0.0000000000000000E+000, 1.8205585824787139E+001, 0.0000000000000000E+000
1.8365383433484272E+005, 1.8365383433484272E+005, 0.0000000000000000E+000, 1.8079044689971475E+001, 0.0000000000000000E+000
1.8620871366629493E+005, 1.8620871366629493E+005, 0.0000000000000000E+000, 1.7952322123280176E+001, 0.0000000000000000E+000
1.8879913490963768E+005, 1.8879913490963768E+005, 0.0000000000000000E+000, 1.7825413853662173E+001, 0.0000000000000000E+000
1.9142559250211704E+005, 1.9142559250211704E+005, 0.0000000000000000E+000, 1.7698315513437237E+001, 0.0000000000000000E+000
1.9408858775928640E+005, 1.9408858775928640E+005, 0.0000000000000000E+000, 1.7571022637218114E+001, 0.0000000000000000E+000
1.9678862897069321E+005, 1.9678862897069321E+005, 0.0000000000000000E+000, 1.7443530660845418E+001, 0.0000000000000000E+000
1.9952623149689683E+005, 1.9952623149689683E+005, 0.0000000000000000E+000, 1.7315834920390976E+001, 0.0000000000000000E+000
2.0230191786783616E+005, 2.0230191786783616E+005, 0.0000000000000000E+000, 1.7187930651170468E+001, 0.0000000000000000E+000
2.0511621788256569E+005, 2.0511621788256569E+005, 0.0000000000000000E+000, 1.7059812986796569E+001, 0.0000000000000000E+000
2.0796966871037884E+005, 2.0796966871037884E+005, 0.0000000000000000E+000, 1.6931476958280886E+001, 0.0000000000000000E+000
2.1086281499333837E+005, 2.1086281499333837E+005, 0.0000000000000000E+000, 1.6802917493201651E+001, 0.0000000000000000E+000
2.1379620895023277E+005, 2.1379620895023277E+005, 0.0000000000000000E+000, 1.6674129414899053E+001, 0.0000000000000000E+000
2.1677041048197920E+005, 2.1677041048197920E+005, 0.0000000000000000E+000, 1.6545107441720610E+001, 0.0000000000000000E+000
2.1978598727849236E+005, 2.1978598727849236E+005, 0.0000000000000000E+000, 1.6415846186369787E+001, 0.0000000000000000E+000
2.2284351492704041E+005, 2.2284351492704041E+005, 0.0000000000000000E+000, 1.6286340155260490E+001, 0.0000000000000000E+000
2.2594357702210796E+005, 2.2594357702210796E+005, 0.0000000000000000E+000, 1.6156583747999417E+001, 0.0000000000000000E+000
2.2908676527678766E+005, 2.2908676527678766E+005, 0.0000000000000000E+000, 1.6026571256891099E+001, 0.0000000000000000E+000
2.3227367963572120E+005, 2.3227367963572120E+005, 0.0000000000000000E+000, 1.5896296866561698E+001, 0.0000000000000000E+000
2.3550492838961162E+005, 2.3550492838961162E+005, 0.0000000000000000E+000, 1.5765754653644217E+001, 0.0000000000000000E+000
2.3878112829132858E+005, 2.3878112829132858E+005, 0.0000000000000000E+000, 1.5634938586562857E+001, 0.0000000000000000E+000
2.4210290467362880E+005, 2.4210290467362880E+005, 0.0000000000000000E+000, 1.5503842525397653E+001, 0.0000000000000000E+000
2.4547089156851420E+005, 2.4547089156851420E+005, 0.0000000000000000E+000, 1.5372460221875475E+001, 0.0000000000000000E+000
2.4888573182825043E+005, 2.4888573182825043E+005, 0.0000000000000000E+000, 1.5240785319441088E+001, 0.0000000000000000E+000
2.5234807724806899E+005, 2.5234807724806899E+005, 0.0000000000000000E+000, 1.5108811353444086E+001, 0.0000000000000000E+000
2.5585858869057626E+005, 2.5585858869057626E+005, 0.0000000000000000E+000, 1.4976531751457223E+001, 0.0000000000000000E+000
2.5941793621189328E+005, 2.5941793621189328E+005, 0.0000000000000000E+000, 1.4843939833691493E+001, 0.0000000000000000E+000
2.6302679918955022E+005, 2.6302679918955022E+005, 0.0000000000000000E+000, 1.4711028813568468E+001, 0.0000000000000000E+000
2.6668586645216017E+005, 2.6668586645216017E+005, 0.0000000000000000E+000, 1.4577791798390171E+001, 0.0000000000000000E+000
2.7039583641089679E+005, 2.7039583641089679E+005, 0.0000000000000000E+000, 1.4444221790182095E+001, 0.0000000000000000E+000
2.7415741719280084E+005, 2.7415741719280084E+005, 0.0000000000000000E+000, 1.4310311686668189E+001, 0.0000000000000000E+000
2.7797132677594165E+005, 2.7797132677594165E+005, 0.0000000000000000E+000, 1.4176054282386502E+001, 0.0000000000000000E+000
2.8183829312645836E+005, 2.8183829312645836E+005, 0.0000000000000000E+000, 1.4041442269971498E+001, 0.0000000000000000E+000
2.8575905433750787E+005, 2.8575905433750787E+005, 0.0000000000000000E+000, 1.3906468241602569E+001, 0.0000000000000000E+000
2.8973435877014569E+005, 2.8973435877014569E+005, 0.0000000000000000E+000, 1.3771124690612568E+001, 0.0000000000000000E+000
2.9376496519616665E+005, 2.9376496519616665E+005, 0.0000000000000000E+000, 1.3635404013270914E+001, 0.0000000000000000E+000
2.9785164294293273E+005, 2.9785164294293273E+005, 0.0000000000000000E+000, 1.3499298510750933E+001, 0.0000000000000000E+000
3.0199517204021558E+005, 3.0199517204021558E+005, 0.0000000000000000E+000, 1.3362800391276012E+001, 0.0000000000000000E+000
3.0619634336908191E+005, 3.0619634336908191E+005, 0.0000000000000000E+000, 1.3225901772452733E+001, 0.0000000000000000E+000
3.1045595881284995E+005, 3.1045595881284995E+005, 0.0000000000000000E+000, 1.3088594683818108E+001, 0.0000000000000000E+000
3.1477483141014620E+005, 3.1477483141014620E+005, 0.0000000000000000E+000, 1.2950871069554182E+001, 0.0000000000000000E+000
3.1915378551009099E+005, 3.1915378551009099E+005, 0.0000000000000000E+000, 1.2812722791441640E+001, 0.0000000000000000E+000
3.2359365692964336E+005, 3.2359365692964336E+005, 0.0000000000000000E+000, 1.2674141631985448E+001, 0.0000000000000000E+000
3.2809529311313434E+005, 3.2809529311313434E+005, 0.0000000000000000E+000, 1.2535119297793260E+001, 0.0000000000000000E+000
3.3265955329402006E+005, 3.3265955329402006E+005, 0.0000000000000000E+000, 1.2395647423130070E+001, 0.0000000000000000E+000
3.3728730865888466E+005, 3.3728730865888466E+005, 0.0000000000000000E+000, 1.2255717573723821E+001, 0.0000000000000000E+000
3.4197944251372491E+005, 3.4197944251372491E+005, 0.0000000000000000E+000, 1.2115321250777079E+001, 0.0000000000000000E+000
3.4673685045254795E+005, 3.4673685045254795E+005, 0.0000000000000000E+000, 1.1974449895203701E+001, 0.0000000000000000E+000
3.5156044052831468E+005, 3.5156044052831468E+005, 0.0000000000000000E+000, 1.1833094892101181E+001, 0.0000000000000000E+000
3.5645113342626102E+005, 3.5645113342626102E+005, 0.0000000000000000E+000, 1.1691247575440361E+001, 0.0000000000000000E+000
3.6140986263963033E+005, 3.6140986263963033E+005, 0.0000000000000000E+000, 1.1548899233002780E+001, 0.0000000000000000E+000
3.6643757464785059E+005, 3.6643757464785059E+005, 0.0000000000000000E+000, 1.1406041111513980E+001, 0.0000000000000000E+000
3.7153522909719014E+005, 3.7153522909719014E+005, 0.0000000000000000E+000, 1.1262664422050248E+001, 0.0000000000000000E+000
3.7670379898392671E+005, 3.7670379898392671E+005, 0.0000000000000000E+000, 1.1118760345636826E+001, 0.0000000000000000E+000
3.8194427084006468E+005, 3.8194427084006468E+005, 0.0000000000000000E+000, 1.0974320039090228E+001, 0.0000000000000000E+000
3.8725764492163563E+005, 3.8725764492163563E+005, 0.0000000000000000E+000, 1.0829334641093295E+001, 0.0000000000000000E+000
3.9264493539961858E+005, 3.9264493539961858E+005, 0.0000000000000000E+000, 1.0683795278465398E+001, 0.0000000000000000E+000
3.9810717055351631E+005, 3.9810717055351631E+005, 0.0000000000000000E+000, 1.0537693072681492E+001, 0.0000000000000000E+000
4.0364539296762430E+005, 4.0364539296762430E+005, 0.0000000000000000E+000, 1.0391019146588450E+001, 0.0000000000000000E+000
4.0926065973003051E+005, 4.0926065973003051E+005, 0.0000000000000000E+000, 1.0243764631333205E+001, 0.0000000000000000E+000
4.1495404263438290E+005, 4.1495404263438290E+005, 0.0000000000000000E+000, 1.0095920673479972E+001, 0.0000000000000000E+000
4.2072662838446436E+005, 4.2072662838446436E+005, 0.0000000000000000E+000, 9.9474784423557132E+000, 0.0000000000000000E+000
4.2657951880161325E+005, 4.2657951880161325E+005, 0.0000000000000000E+000, 9.7984291375505244E+000, 0.0000000000000000E+000
4.3251383103502961E+005, 4.3251383103502961E+005, 0.0000000000000000E+000, 9.6487639966098531E+000, 0.0000000000000000E+000
4.3853069777500693E+005, 4.3853069777500693E+005, 0.0000000000000000E+000, 9.4984743029005987E+000, 0.0000000000000000E+000
4.4463126746913028E+005, 4.4463126746913028E+005, 0.0000000000000000E+000, 9.3475513936181436E+000, 0.0000000000000000E+000
4.5081670454148209E+005, 4.5081670454148209E+005, 0.0000000000000000E+000, 9.1959866679724112E+000, 0.0000000000000000E+000
