
Label=dB(v(Vout)/v(Vin)) vs F
LabelX=F
LabelY=dB(v(Vout)/v(Vin))
Data Point Count=1001
F,F,F,dB(v(Vout)/v(Vin)),dB(v(Vout)/v(Vin))
8.4918047503632173E+004, 8.4918047503632173E+004, 0.0000000000000000E+000, 2.0714106760555584E+001, 0.0000000000000000E+000
8.5506671288469122E+004, 8.5506671288469122E+004, 0.0000000000000000E+000, 2.0580083832971930E+001, 0.0000000000000000E+000
8.6099375218460860E+004, 8.6099375218460860E+004, 0.0000000000000000E+000, 2.0446266187785174E+001, 0.0000000000000000E+000
8.6696187575822463E+004, 8.6696187575822463E+004, 0.0000000000000000E+000, 2.0312650719354821E+001, 0.0000000000000000E+000
8.7297136838811959E+004, 8.7297136838811959E+004, 0.0000000000000000E+000, 2.0179234374319147E+001, 0.0000000000000000E+000
8.7902251683089242E+004, 8.7902251683089242E+004, 0.0000000000000000E+000, 2.0046014150599238E+001, 0.0000000000000000E+000
8.8511560983084360E+004, 8.8511560983084360E+004, 0.0000000000000000E+000, 1.9912987096425624E+001, 0.0000000000000000E+000
8.9125093813375366E+004, 8.9125093813375366E+004, 0.0000000000000000E+000, 1.9780150309387245E+001, 0.0000000000000000E+000
8.9742879450075663E+004, 8.9742879450075663E+004, 0.0000000000000000E+000, 1.9647500935501977E+001, 0.0000000000000000E+000
9.0364947372230978E+004, 9.0364947372230978E+004, 0.0000000000000000E+000, 1.9515036168308210E+001, 0.0000000000000000E+000
9.0991327263225990E+004, 9.0991327263225990E+004, 0.0000000000000000E+000, 1.9382753247976861E+001, 0.0000000000000000E+000
9.1622049012200820E+004, 9.1622049012200820E+004, 0.0000000000000000E+000, 1.9250649460443245E+001, 0.0000000000000000E+000
9.2257142715477166E+004, 9.2257142715477166E+004, 0.0000000000000000E+000, 1.9118722136558468E+001, 0.0000000000000000E+000
9.2896638677994488E+004, 9.2896638677994488E+004, 0.0000000000000000E+000, 1.8986968651259499E+001, 0.0000000000000000E+000
9.3540567414756049E+004, 9.3540567414756049E+004, 0.0000000000000000E+000, 1.8855386422757768E+001, 0.0000000000000000E+000
9.4188959652285004E+004, 9.4188959652285004E+004, 0.0000000000000000E+000, 1.8723972911745619E+001, 0.0000000000000000E+000
9.4841846330090586E+004, 9.4841846330090586E+004, 0.0000000000000000E+000, 1.8592725620620087E+001, 0.0000000000000000E+000
9.5499258602144473E+004, 9.5499258602144473E+004, 0.0000000000000000E+000, 1.8461642092723800E+001, 0.0000000000000000E+000
9.6161227838367355E+004, 9.6161227838367355E+004, 0.0000000000000000E+000, 1.8330719911602298E+001, 0.0000000000000000E+000
9.6827785626125813E+004, 9.6827785626125813E+004, 0.0000000000000000E+000, 1.8199956700277525E+001, 0.0000000000000000E+000
9.7498963771739596E+004, 9.7498963771739596E+004, 0.0000000000000000E+000, 1.8069350120536999E+001, 0.0000000000000000E+000
9.8174794301999355E+004, 9.8174794301999355E+004, 0.0000000000000000E+000, 1.7938897872238265E+001, 0.0000000000000000E+000
9.8855309465694809E+004, 9.8855309465694809E+004, 0.0000000000000000E+000, 1.7808597692628261E+001, 0.0000000000000000E+000
9.9540541735153631E+004, 9.9540541735153631E+004, 0.0000000000000000E+000, 1.7678447355677264E+001, 0.0000000000000000E+000
1.0023052380779092E+005, 1.0023052380779092E+005, 0.0000000000000000E+000, 1.7548444671426932E+001, 0.0000000000000000E+000
1.0092528860766940E+005, 1.0092528860766940E+005, 0.0000000000000000E+000, 1.7418587485352212E+001, 0.0000000000000000E+000
1.0162486928707053E+005, 1.0162486928707053E+005, 0.0000000000000000E+000, 1.7288873677736724E+001, 0.0000000000000000E+000
1.0232929922807639E+005, 1.0232929922807639E+005, 0.0000000000000000E+000, 1.7159301163061230E+001, 0.0000000000000000E+000
1.0303861204416260E+005, 1.0303861204416260E+005, 0.0000000000000000E+000, 1.7029867889404969E+001, 0.0000000000000000E+000
1.0375284158180225E+005, 1.0375284158180225E+005, 0.0000000000000000E+000, 1.6900571837859509E+001, 0.0000000000000000E+000
1.0447202192208100E+005, 1.0447202192208100E+005, 0.0000000000000000E+000, 1.6771411021954673E+001, 0.0000000000000000E+000
1.0519618738232329E+005, 1.0519618738232329E+005, 0.0000000000000000E+000, 1.6642383487096545E+001, 0.0000000000000000E+000
1.0592537251772989E+005, 1.0592537251772989E+005, 0.0000000000000000E+000, 1.6513487310016970E+001, 0.0000000000000000E+000
1.0665961212302679E+005, 1.0665961212302679E+005, 0.0000000000000000E+000, 1.6384720598234370E+001, 0.0000000000000000E+000
1.0739894123412549E+005, 1.0739894123412549E+005, 0.0000000000000000E+000, 1.6256081489525695E+001, 0.0000000000000000E+000
1.0814339512979482E+005, 1.0814339512979482E+005, 0.0000000000000000E+000, 1.6127568151409122E+001, 0.0000000000000000E+000
1.0889300933334438E+005, 1.0889300933334438E+005, 0.0000000000000000E+000, 1.5999178780637314E+001, 0.0000000000000000E+000
1.0964781961431955E+005, 1.0964781961431955E+005, 0.0000000000000000E+000, 1.5870911602700975E+001, 0.0000000000000000E+000
1.1040786199020837E+005, 1.1040786199020837E+005, 0.0000000000000000E+000, 1.5742764871342409E+001, 0.0000000000000000E+000
1.1117317272816019E+005, 1.1117317272816019E+005, 0.0000000000000000E+000, 1.5614736868078944E+001, 0.0000000000000000E+000
1.1194378834671623E+005, 1.1194378834671623E+005, 0.0000000000000000E+000, 1.5486825901735916E+001, 0.0000000000000000E+000
1.1271974561755212E+005, 1.1271974561755212E+005, 0.0000000000000000E+000, 1.5359030307989034E+001, 0.0000000000000000E+000
1.1350108156723260E+005, 1.1350108156723260E+005, 0.0000000000000000E+000, 1.5231348448915860E+001, 0.0000000000000000E+000
1.1428783347897827E+005, 1.1428783347897827E+005, 0.0000000000000000E+000, 1.5103778712556249E+001, 0.0000000000000000E+000
1.1508003889444469E+005, 1.1508003889444469E+005, 0.0000000000000000E+000, 1.4976319512481490E+001, 0.0000000000000000E+000
1.1587773561551372E+005, 1.1587773561551372E+005, 0.0000000000000000E+000, 1.4848969287372036E+001, 0.0000000000000000E+000
1.1668096170609738E+005, 1.1668096170609738E+005, 0.0000000000000000E+000, 1.4721726500603534E+001, 0.0000000000000000E+000
1.1748975549395410E+005, 1.1748975549395410E+005, 0.0000000000000000E+000, 1.4594589639840972E+001, 0.0000000000000000E+000
1.1830415557251763E+005, 1.1830415557251763E+005, 0.0000000000000000E+000, 1.4467557216640872E+001, 0.0000000000000000E+000
1.1912420080273865E+005, 1.1912420080273865E+005, 0.0000000000000000E+000, 1.4340627766061180E+001, 0.0000000000000000E+000
1.1994993031493906E+005, 1.1994993031493906E+005, 0.0000000000000000E+000, 1.4213799846278894E+001, 0.0000000000000000E+000
1.2078138351067921E+005, 1.2078138351067921E+005, 0.0000000000000000E+000, 1.4087072038214956E+001, 0.0000000000000000E+000
1.2161860006463800E+005, 1.2161860006463800E+005, 0.0000000000000000E+000, 1.3960442945166660E+001, 0.0000000000000000E+000
1.2246161992650609E+005, 1.2246161992650609E+005, 0.0000000000000000E+000, 1.3833911192446930E+001, 0.0000000000000000E+000
1.2331048332289213E+005, 1.2331048332289213E+005, 0.0000000000000000E+000, 1.3707475427030797E+001, 0.0000000000000000E+000
1.2416523075924235E+005, 1.2416523075924235E+005, 0.0000000000000000E+000, 1.3581134317208495E+001, 0.0000000000000000E+000
1.2502590302177327E+005, 1.2502590302177327E+005, 0.0000000000000000E+000, 1.3454886552245377E+001, 0.0000000000000000E+000
1.2589254117941798E+005, 1.2589254117941798E+005, 0.0000000000000000E+000, 1.3328730842048245E+001, 0.0000000000000000E+000
1.2676518658578584E+005, 1.2676518658578584E+005, 0.0000000000000000E+000, 1.3202665916838111E+001, 0.0000000000000000E+000
1.2764388088113567E+005, 1.2764388088113567E+005, 0.0000000000000000E+000, 1.3076690526829211E+001, 0.0000000000000000E+000
1.2852866599436285E+005, 1.2852866599436285E+005, 0.0000000000000000E+000, 1.2950803441914116E+001, 0.0000000000000000E+000
1.2941958414499991E+005, 1.2941958414499991E+005, 0.0000000000000000E+000, 1.2825003451354810E+001, 0.0000000000000000E+000
1.3031667784523126E+005, 1.3031667784523126E+005, 0.0000000000000000E+000, 1.2699289363479679E+001, 0.0000000000000000E+000
1.3121998990192165E+005, 1.3121998990192165E+005, 0.0000000000000000E+000, 1.2573660005386142E+001, 0.0000000000000000E+000
1.3212956341865886E+005, 1.3212956341865886E+005, 0.0000000000000000E+000, 1.2448114222649039E+001, 0.0000000000000000E+000
1.3304544179781046E+005, 1.3304544179781046E+005, 0.0000000000000000E+000, 1.2322650879034340E+001, 0.0000000000000000E+000
1.3396766874259486E+005, 1.3396766874259486E+005, 0.0000000000000000E+000, 1.2197268856218393E+001, 0.0000000000000000E+000
1.3489628825916673E+005, 1.3489628825916673E+005, 0.0000000000000000E+000, 1.2071967053512333E+001, 0.0000000000000000E+000
1.3583134465871679E+005, 1.3583134465871679E+005, 0.0000000000000000E+000, 1.1946744387591773E+001, 0.0000000000000000E+000
1.3677288255958629E+005, 1.3677288255958629E+005, 0.0000000000000000E+000, 1.1821599792231407E+001, 0.0000000000000000E+000
1.3772094688939603E+005, 1.3772094688939603E+005, 0.0000000000000000E+000, 1.1696532218044688E+001, 0.0000000000000000E+000
1.3867558288719025E+005, 1.3867558288719025E+005, 0.0000000000000000E+000, 1.1571540632228306E+001, 0.0000000000000000E+000
1.3963683610559517E+005, 1.3963683610559517E+005, 0.0000000000000000E+000, 1.1446624018311461E+001, 0.0000000000000000E+000
1.4060475241299282E+005, 1.4060475241299282E+005, 0.0000000000000000E+000, 1.1321781375909751E+001, 0.0000000000000000E+000
1.4157937799570960E+005, 1.4157937799570960E+005, 0.0000000000000000E+000, 1.1197011720483673E+001, 0.0000000000000000E+000
1.4256075936022025E+005, 1.4256075936022025E+005, 0.0000000000000000E+000, 1.1072314083101563E+001, 0.0000000000000000E+000
1.4354894333536705E+005, 1.4354894333536705E+005, 0.0000000000000000E+000, 1.0947687510206979E+001, 0.0000000000000000E+000
1.4454397707459421E+005, 1.4454397707459421E+005, 0.0000000000000000E+000, 1.0823131063390335E+001, 0.0000000000000000E+000
1.4554590805819808E+005, 1.4554590805819808E+005, 0.0000000000000000E+000, 1.0698643819164793E+001, 0.0000000000000000E+000
1.4655478409559265E+005, 1.4655478409559265E+005, 0.0000000000000000E+000, 1.0574224868746247E+001, 0.0000000000000000E+000
1.4757065332759096E+005, 1.4757065332759096E+005, 0.0000000000000000E+000, 1.0449873317837460E+001, 0.0000000000000000E+000
1.4859356422870222E+005, 1.4859356422870222E+005, 0.0000000000000000E+000, 1.0325588286416036E+001, 0.0000000000000000E+000
1.4962356560944489E+005, 1.4962356560944489E+005, 0.0000000000000000E+000, 1.0201368908526405E+001, 0.0000000000000000E+000
1.5066070661867576E+005, 1.5066070661867576E+005, 0.0000000000000000E+000, 1.0077214332075659E+001, 0.0000000000000000E+000
1.5170503674593524E+005, 1.5170503674593524E+005, 0.0000000000000000E+000, 9.9531237186329964E+000, 0.0000000000000000E+000
1.5275660582380884E+005, 1.5275660582380884E+005, 0.0000000000000000E+000, 9.8290962432329927E+000, 0.0000000000000000E+000
1.5381546403030507E+005, 1.5381546403030507E+005, 0.0000000000000000E+000, 9.7051310941824553E+000, 0.0000000000000000E+000
1.5488166189124974E+005, 1.5488166189124974E+005, 0.0000000000000000E+000, 9.5812274728707632E+000, 0.0000000000000000E+000
1.5595525028269697E+005, 1.5595525028269697E+005, 0.0000000000000000E+000, 9.4573845935837646E+000, 0.0000000000000000E+000
1.5703628043335688E+005, 1.5703628043335688E+005, 0.0000000000000000E+000, 9.3336016833210618E+000, 0.0000000000000000E+000
1.5812480392703996E+005, 1.5812480392703996E+005, 0.0000000000000000E+000, 9.2098779816166036E+000, 0.0000000000000000E+000
1.5922087270511867E+005, 1.5922087270511867E+005, 0.0000000000000000E+000, 9.0862127403626562E+000, 0.0000000000000000E+000
1.6032453906900581E+005, 1.6032453906900581E+005, 0.0000000000000000E+000, 8.9626052236369720E+000, 0.0000000000000000E+000
1.6143585568265029E+005, 1.6143585568265029E+005, 0.0000000000000000E+000, 8.8390547075330623E+000, 0.0000000000000000E+000
1.6255487557505007E+005, 1.6255487557505007E+005, 0.0000000000000000E+000, 8.7155604799937141E+000, 0.0000000000000000E+000
1.6368165214278255E+005, 1.6368165214278255E+005, 0.0000000000000000E+000, 8.5921218406474580E+000, 0.0000000000000000E+000
1.6481623915255253E+005, 1.6481623915255253E+005, 0.0000000000000000E+000, 8.4687381006480891E+000, 0.0000000000000000E+000
1.6595869074375779E+005, 1.6595869074375779E+005, 0.0000000000000000E+000, 8.3454085825171482E+000, 0.0000000000000000E+000
1.6710906143107251E+005, 1.6710906143107251E+005, 0.0000000000000000E+000, 8.2221326199892566E+000, 0.0000000000000000E+000
1.6826740610704850E+005, 1.6826740610704850E+005, 0.0000000000000000E+000, 8.0989095578603845E+000, 0.0000000000000000E+000
1.6943378004473462E+005, 1.6943378004473462E+005, 0.0000000000000000E+000, 7.9757387518387999E+000, 0.0000000000000000E+000
1.7060823890031414E+005, 1.7060823890031414E+005, 0.0000000000000000E+000, 7.8526195683988842E+000, 0.0000000000000000E+000
1.7179083871576062E+005, 1.7179083871576062E+005, 0.0000000000000000E+000, 7.7295513846375723E+000, 0.0000000000000000E+000
1.7298163592151197E+005, 1.7298163592151197E+005, 0.0000000000000000E+000, 7.6065335881334537E+000, 0.0000000000000000E+000
1.7418068733916324E+005, 1.7418068733916324E+005, 0.0000000000000000E+000, 7.4835655768085960E+000, 0.0000000000000000E+000
1.7538805018417796E+005, 1.7538805018417796E+005, 0.0000000000000000E+000, 7.3606467587927114E+000, 0.0000000000000000E+000
1.7660378206861831E+005, 1.7660378206861831E+005, 0.0000000000000000E+000, 7.2377765522900992E+000, 0.0000000000000000E+000
1.7782794100389417E+005, 1.7782794100389417E+005, 0.0000000000000000E+000, 7.1149543854488524E+000, 0.0000000000000000E+000
1.7906058540353132E+005, 1.7906058540353132E+005, 0.0000000000000000E+000, 6.9921796962327054E+000, 0.0000000000000000E+000
1.8030177408595881E+005, 1.8030177408595881E+005, 0.0000000000000000E+000, 6.8694519322950960E+000, 0.0000000000000000E+000
1.8155156627731549E+005, 1.8155156627731549E+005, 0.0000000000000000E+000, 6.7467705508556577E+000, 0.0000000000000000E+000
1.8281002161427622E+005, 1.8281002161427622E+005, 0.0000000000000000E+000, 6.6241350185791354E+000, 0.0000000000000000E+000
1.8407720014689755E+005, 1.8407720014689755E+005, 0.0000000000000000E+000, 6.5015448114563839E+000, 0.0000000000000000E+000
1.8535316234148311E+005, 1.8535316234148311E+005, 0.0000000000000000E+000, 6.3789994146877680E+000, 0.0000000000000000E+000
1.8663796908346898E+005, 1.8663796908346898E+005, 0.0000000000000000E+000, 6.2564983225687429E+000, 0.0000000000000000E+000
1.8793168168032885E+005, 1.8793168168032885E+005, 0.0000000000000000E+000, 6.1340410383775703E+000, 0.0000000000000000E+000
1.8923436186449957E+005, 1.8923436186449957E+005, 0.0000000000000000E+000, 6.0116270742651645E+000, 0.0000000000000000E+000
1.9054607179632675E+005, 1.9054607179632675E+005, 0.0000000000000000E+000, 5.8892559511471179E+000, 0.0000000000000000E+000
1.9186687406703099E+005, 1.9186687406703099E+005, 0.0000000000000000E+000, 5.7669271985977533E+000, 0.0000000000000000E+000
1.9319683170169446E+005, 1.9319683170169446E+005, 0.0000000000000000E+000, 5.6446403547461852E+000, 0.0000000000000000E+000
1.9453600816226835E+005, 1.9453600816226835E+005, 0.0000000000000000E+000, 5.5223949661744873E+000, 0.0000000000000000E+000
1.9588446735060107E+005, 1.9588446735060107E+005, 0.0000000000000000E+000, 5.4001905878177165E+000, 0.0000000000000000E+000
1.9724227361148750E+005, 1.9724227361148750E+005, 0.0000000000000000E+000, 5.2780267828659930E+000, 0.0000000000000000E+000
1.9860949173573928E+005, 1.9860949173573928E+005, 0.0000000000000000E+000, 5.1559031226684384E+000, 0.0000000000000000E+000
1.9998618696327656E+005, 1.9998618696327656E+005, 0.0000000000000000E+000, 5.0338191866390227E+000, 0.0000000000000000E+000
2.0137242498624098E+005, 2.0137242498624098E+005, 0.0000000000000000E+000, 4.9117745621642692E+000, 0.0000000000000000E+000
2.0276827195213037E+005, 2.0276827195213037E+005, 0.0000000000000000E+000, 4.7897688445128281E+000, 0.0000000000000000E+000
2.0417379446695512E+005, 2.0417379446695512E+005, 0.0000000000000000E+000, 4.6678016367467841E+000, 0.0000000000000000E+000
2.0558905959841638E+005, 2.0558905959841638E+005, 0.0000000000000000E+000, 4.5458725496348347E+000, 0.0000000000000000E+000
2.0701413487910645E+005, 2.0701413487910645E+005, 0.0000000000000000E+000, 4.4239812015671429E+000, 0.0000000000000000E+000
2.0844908830973113E+005, 2.0844908830973113E+005, 0.0000000000000000E+000, 4.3021272184720170E+000, 0.0000000000000000E+000
2.0989398836235466E+005, 2.0989398836235466E+005, 0.0000000000000000E+000, 4.1803102337341773E+000, 0.0000000000000000E+000
2.1134890398366694E+005, 2.1134890398366694E+005, 0.0000000000000000E+000, 4.0585298881148049E+000, 0.0000000000000000E+000
2.1281390459827348E+005, 2.1281390459827348E+005, 0.0000000000000000E+000, 3.9367858296732328E+000, 0.0000000000000000E+000
2.1428906011200816E+005, 2.1428906011200816E+005, 0.0000000000000000E+000, 3.8150777136902163E+000, 0.0000000000000000E+000
2.1577444091526896E+005, 2.1577444091526896E+005, 0.0000000000000000E+000, 3.6934052025928921E+000, 0.0000000000000000E+000
2.1727011788637680E+005, 2.1727011788637680E+005, 0.0000000000000000E+000, 3.5717679658812891E+000, 0.0000000000000000E+000
2.1877616239495762E+005, 2.1877616239495762E+005, 0.0000000000000000E+000, 3.4501656800563958E+000, 0.0000000000000000E+000
2.2029264630534800E+005, 2.2029264630534800E+005, 0.0000000000000000E+000, 3.3285980285498287E+000, 0.0000000000000000E+000
2.2181964198002429E+005, 2.2181964198002429E+005, 0.0000000000000000E+000, 3.2070647016549820E+000, 0.0000000000000000E+000
2.2335722228305557E+005, 2.2335722228305557E+005, 0.0000000000000000E+000, 3.0855653964597440E+000, 0.0000000000000000E+000
2.2490546058358054E+005, 2.2490546058358054E+005, 0.0000000000000000E+000, 2.9640998167806338E+000, 0.0000000000000000E+000
2.2646443075930842E+005, 2.2646443075930842E+005, 0.0000000000000000E+000, 2.8426676730984370E+000, 0.0000000000000000E+000
2.2803420720004430E+005, 2.2803420720004430E+005, 0.0000000000000000E+000, 2.7212686824953414E+000, 0.0000000000000000E+000
2.2961486481123872E+005, 2.2961486481123872E+005, 0.0000000000000000E+000, 2.5999025685934338E+000, 0.0000000000000000E+000
2.3120647901756200E+005, 2.3120647901756200E+005, 0.0000000000000000E+000, 2.4785690614946687E+000, 0.0000000000000000E+000
